課名,教師,流水號,課號,課程識別碼,必選修,開課系所,上課時間,上課地點,加簽類別,授課語言,學分,修課人數上限,詳情頁URL
電腦輔助晶片系統設計,劉一宇,71086,TB11110039,TBCS51407,選修,,"三 7,8,9",TR-313,3 類,,3,,https://course.ntu.edu.tw/courses/114-1/71086
數位製造工具與應用,林裕傑,71006,TB11120001,TBAD31287,選修,,"五 2,3,4",RB-911,3 類,,3,,https://course.ntu.edu.tw/courses/114-1/71006
量化投資分析,曾凱逸,71141,TB11120023,TBFB36127,選修,,"五 2,3,4",TR-213,3 類,,3,,https://course.ntu.edu.tw/courses/114-1/71141
韓語入門,張美河,71549,TB11120025,TBFE21917,選修,,"五 8,9",T3-304,3 類,,2,,https://course.ntu.edu.tw/courses/114-1/71549
配色的基礎與實踐,陳鴻興,71321,TB11120058,TBTCG1343,,,"四 10,9",TR-511,3 類,,2,,https://course.ntu.edu.tw/courses/114-1/71321
半導體光學性質,李仰淳,71134,TB11120075,TBET73017,選修,,"二 2,3,4",IB-602-1,3 類,,3,,https://course.ntu.edu.tw/courses/114-1/71134
文化遺產與永續發展,林宜珍,71322,TB11120078,TBTCG1363,,,"三 3,4",TR-512,3 類,,2,,https://course.ntu.edu.tw/courses/114-1/71322
文化遺產與永續發展,林宜珍,71323,TB11120078,TBTCG1363,,,"三 8,9",TR-615,3 類,,2,,https://course.ntu.edu.tw/courses/114-1/71323
以顧客為中心的創新,吳克振,71054,TB11210004,TBBA60517,選修,,"一 2,3,4",MA-520,3 類,,3,,https://course.ntu.edu.tw/courses/114-1/71054
色彩與照明概論,溫照華,71091,TB11210008,TBCXG0063,選修,,"四 3,4",TR-413-2,3 類,,2,,https://course.ntu.edu.tw/courses/114-1/71091
統計學(上),林清珮,71136,TB11210011,TBFB270A5,選修,,"一 6,7,8",IB-409-2,3 類,,3,,https://course.ntu.edu.tw/courses/114-1/71136
簡報英文,黃玟君,71148,TB11210014,TBFL36237,選修,,"四 6,7,8",T4-404,3 類,,3,,https://course.ntu.edu.tw/courses/114-1/71148
初級法文(一),陳宜君,71161,TB11210016,TBFL38467,選修,,"一 6,7",TR-516,3 類,,2,,https://course.ntu.edu.tw/courses/114-1/71161
初級法文(一),陳宜君,71162,TB11210016,TBFL38467,選修,,"一 8,9",TR-516,3 類,,2,,https://course.ntu.edu.tw/courses/114-1/71162
跨文化素養：愛情、性向與羅曼史,Aaron,71164,TB11210018,TBFL39287,選修,,"三 2,3,4",RB-201,3 類,,3,,https://course.ntu.edu.tw/courses/114-1/71164
量化風險管理,薛博今,71172,TB11210021,TBFN69067,選修,,"三 6,7,8",IB-504,3 類,,3,,https://course.ntu.edu.tw/courses/114-1/71172
智慧財產實戰策略,朱默庵,71212,TB11210023,TBIBG0093,選修,,"二 8,9",IB-401,3 類,,2,,https://course.ntu.edu.tw/courses/114-1/71212
存貨管理系統及其應用,郭伯勳,71556,TB11210026,TBIM70057,選修,,"三 2,3,4",MA-417,3 類,,3,,https://course.ntu.edu.tw/courses/114-1/71556
通風科技與應用,黃榮芳,71256,TB11210027,TBME58077,選修,,"二 2,3,4",T3-304,3 類,,3,,https://course.ntu.edu.tw/courses/114-1/71256
社會學與人生,黃信洋,71324,TB11210030,TBTCG1383,,,"二 10,9",TR-614,3 類,,2,,https://course.ntu.edu.tw/courses/114-1/71324
印花設計中的文化表象,鄒家鈺,71328,TB11210034,TBTCG1423,選修,,"三 1,2",TR-209,3 類,,2,,https://course.ntu.edu.tw/courses/114-1/71328
印花設計中的文化表象,鄒家鈺,71329,TB11210034,TBTCG1423,選修,,"一 6,7",TR-510,3 類,,2,,https://course.ntu.edu.tw/courses/114-1/71329
形象服裝造型概論,鄒家鈺,71330,TB11210035,TBTCG1433,選修,,"一 8,9",TR-510,3 類,,2,,https://course.ntu.edu.tw/courses/114-1/71330
形象服裝造型概論,鄒家鈺,71331,TB11210035,TBTCG1433,選修,,"三 3,4",TR-209,3 類,,2,,https://course.ntu.edu.tw/courses/114-1/71331
彩妝美學與實務,石美芳,71332,TB11210036,TBTCG1443,選修,,"四 8,9",TR-610,3 類,,2,,https://course.ntu.edu.tw/courses/114-1/71332
肌膚生理與保養,石美芳,71333,TB11210037,TBTCG1453,選修,,"五 1,2",TR-210,3 類,,2,,https://course.ntu.edu.tw/courses/114-1/71333
肌膚生理與保養,石美芳,71334,TB11210037,TBTCG1453,選修,,"五 3,4",TR-210,3 類,,2,,https://course.ntu.edu.tw/courses/114-1/71334
有機化學(一),游進陽,71387,TB11210038,TBTX21133,選修,,"二 3,4 / 三 4",,3 類,,3,,https://course.ntu.edu.tw/courses/114-1/71387
有機化學(一),陳志堅,71388,TB11210038,TBTX21133,選修,,"一 3 / 二 3,4",,3 類,,3,,https://course.ntu.edu.tw/courses/114-1/71388
材料工程校外實習(一),羅承慈,71390,TB11210039,TBTX24093,選修,,"一 1 / 五 1,2,3,4,5,6,7,8,9",,3 類,,9,,https://course.ntu.edu.tw/courses/114-1/71390
材料熱力學(一),王丞浩,71402,TB11210040,TBTX42213,選修,,"四 2 / 五 6,7",,3 類,,3,,https://course.ntu.edu.tw/courses/114-1/71402
材料熱力學(一),顏怡文,71403,TB11210040,TBTX42213,選修,,"二 6,7 / 五 4",,3 類,,3,,https://course.ntu.edu.tw/courses/114-1/71403
電漿材料特論,周賢鎧,71409,TB11210041,TBTX50067,選修,,"三 6,7,8",T4-302,3 類,,3,,https://course.ntu.edu.tw/courses/114-1/71409
電子實務專題(上),,71431,TB11210044,TBET490A0,選修,,,,3 類,,2,,https://course.ntu.edu.tw/courses/114-1/71431
物理(上),項人宗,71115,TB11210045,TBEC163A0,選修,,"二 2,A / 四 3,4",,3 類,,3,,https://course.ntu.edu.tw/courses/114-1/71115
物聯網,吳瑞瑜,71116,TB11210046,TBEC18017,選修,,"一 5 / 五 6,7",,3 類,,3,,https://course.ntu.edu.tw/courses/114-1/71116
經濟學(上),紀舒哲,71040,TB11210048,TBBA130A0,選修,,"三 6,7,8",華夏恆毅樓D406,3 類,,3,,https://course.ntu.edu.tw/courses/114-1/71040
經濟學(上),紀舒哲,71041,TB11210048,TBBA130A0,選修,,"三 2,3,4",華夏恆毅樓D607,3 類,,3,,https://course.ntu.edu.tw/courses/114-1/71041
服務創新管理研究與實務,何建韋,71235,TB11210052,TBMA85087,選修,,"二 2,3,4",TR-210,3 類,,3,,https://course.ntu.edu.tw/courses/114-1/71235
數位行銷,張恩欣,71238,TB11210061,TBMB21077,選修,,"二 6,7 / 四 6",,3 類,,3,,https://course.ntu.edu.tw/courses/114-1/71238
地緣政治與企業經營策略,吳又茗,71053,TB11220003,TBBA58027,選修,,"二 5,6,7",IB-601-2,3 類,,3,,https://course.ntu.edu.tw/courses/114-1/71053
電子實務專題(下),,71471,TB11220014,TBET490B0,選修,,,,3 類,,2,,https://course.ntu.edu.tw/courses/114-1/71471
蒙地卡羅法與財務應用,繆維中,71137,TB11220016,TBFB35077,選修,,"三 7,8,9",RB-509,3 類,,3,,https://course.ntu.edu.tw/courses/114-1/71137
口譯研究與演練,陳安頎,71167,TB11220025,TBFL52347,選修,,"三 6,7,8",RB-301,3 類,,3,,https://course.ntu.edu.tw/courses/114-1/71167
個股基本面投資分析,曾凱逸,71169,TB11220027,TBFN51137,選修,,"一 2,3,4",TR-516,3 類,,3,,https://course.ntu.edu.tw/courses/114-1/71169
城南小旅行,黃信洋,71335,TB11220043,TBTCG1463,,,"三 6,7",TR-213,3 類,,2,,https://course.ntu.edu.tw/courses/114-1/71335
城南小旅行,黃信洋,71336,TB11220043,TBTCG1463,,,"二 6,7",TR-511,3 類,,2,,https://course.ntu.edu.tw/courses/114-1/71336
影音創客與行銷實作,王蕙芝,71052,TB11310007,TBBA43057,選修,,"三 5,6,7",MA-520,3 類,,3,,https://course.ntu.edu.tw/courses/114-1/71052
薄膜分離,胡蒨傑,71121,TB11310017,TBEN66027,選修,,"二 2,3,4",TR-310-2,3 類,,3,,https://course.ntu.edu.tw/courses/114-1/71121
神經科學與生活,趙國芳,71207,TB11310021,TBGE39343,選修,,"五 1,2",TR-517,3 類,,2,,https://course.ntu.edu.tw/courses/114-1/71207
食農與環境探索,楊傳凱,71242,TB11310026,TBMBG2163,選修,,"三 A,B",TR-409-1,3 類,,2,,https://course.ntu.edu.tw/courses/114-1/71242
Lab VIEW 程式語言與設計,吳國彰,71244,TB11310027,TBME20113,選修,,"五 2,3,4",公館校區B棟,3 類,,3,,https://course.ntu.edu.tw/courses/114-1/71244
自動化控制實務,吳國彰,71248,TB11310029,TBME36207,選修,,"三 2,3,4",TR-836,3 類,,3,,https://course.ntu.edu.tw/courses/114-1/71248
產業永續發展特論,宮輔辰,71251,TB11310030,TBME53587,選修,,"五 6,7,8",IB-401,3 類,,3,,https://course.ntu.edu.tw/courses/114-1/71251
慢城南的漫書寫,許碩驛,71337,TB11310032,TBTCG1543,,,"四 10,9",TR-609,3 類,,2,,https://course.ntu.edu.tw/courses/114-1/71337
西方古典建築與永續發展,陳薏如,71338,TB11310033,TBTCG1563,選修,,"二 1,2",TR-611,3 類,,2,,https://course.ntu.edu.tw/courses/114-1/71338
西方古典建築與永續發展,陳薏如,71339,TB11310033,TBTCG1563,選修,,"二 3,4",TR-611,3 類,,2,,https://course.ntu.edu.tw/courses/114-1/71339
近代建築藝術源流,陳薏如,71340,TB11310034,TBTCG1573,選修,,"五 1,2",TR-516,3 類,,2,,https://course.ntu.edu.tw/courses/114-1/71340
近代建築藝術源流,陳薏如,71341,TB11310034,TBTCG1573,選修,,"二 6,7",TR-610,3 類,,2,,https://course.ntu.edu.tw/courses/114-1/71341
旅遊與生活,隋風銘,71342,TB11310035,TBTCG1583,選修,,"五 1,2",TR-617,3 類,,2,,https://course.ntu.edu.tw/courses/114-1/71342
旅遊與生活,隋風銘,71343,TB11310035,TBTCG1583,選修,,"二 1,2",TR-413-2,3 類,,2,,https://course.ntu.edu.tw/courses/114-1/71343
創新與創業,隋風銘,71344,TB11310036,TBTCG1593,選修,,"二 6,7",TR-611,3 類,,2,,https://course.ntu.edu.tw/courses/114-1/71344
創新與創業,隋風銘,71345,TB11310036,TBTCG1593,選修,,"二 8,9",TR-611,3 類,,2,,https://course.ntu.edu.tw/courses/114-1/71345
養生概論暨經絡保健,高瑞雲,71346,TB11310037,TBTCG1613,選修,,"二 1,2",TR-610,3 類,,2,,https://course.ntu.edu.tw/courses/114-1/71346
養生概論暨經絡保健,高瑞雲,71347,TB11310037,TBTCG1613,選修,,"二 3,4",TR-610,3 類,,2,,https://course.ntu.edu.tw/courses/114-1/71347
樂齡與芳香療法,高瑞雲,71348,TB11310038,TBTCG1623,選修,,"三 8,9",TR-413-1,3 類,,2,,https://course.ntu.edu.tw/courses/114-1/71348
樂齡與芳香療法,高瑞雲,71349,TB11310038,TBTCG1623,選修,,"四 8,9",TR-509,3 類,,2,,https://course.ntu.edu.tw/courses/114-1/71349
部落漫遊 – 前進部落,蔡曉雲,71350,TB11310039,TBTCG1643,選修,,"三 10,9",TR-409-1,3 類,,2,,https://course.ntu.edu.tw/courses/114-1/71350
技術評估與預測,黃啟祐,71383,TB11310040,TBTM64107,選修,,"三 10,8,9",TR-812,3 類,,3,,https://course.ntu.edu.tw/courses/114-1/71383
半導體元件製作實習,李奎毅,71430,TB11310045,TBET48033,選修,,"一 10,8,9",IB-507,3 類,,1,,https://course.ntu.edu.tw/courses/114-1/71430
裝幀設計,紀健龍,71490,TB11310048,TBDT36417,選修,,"一 2,3,4",TR-616,3 類,,3,,https://course.ntu.edu.tw/courses/114-1/71490
運動科學與身體活動研究法,林儀佳,71552,TB11310050,TBAI60377,選修,,"一 6,7,8",TR-310-2,3 類,,3,,https://course.ntu.edu.tw/courses/114-1/71552
景觀設計概論,陳修兀,71032,TB11320007,TBADG0263,選修,,"五 3,4",TR-514,3 類,,2,,https://course.ntu.edu.tw/courses/114-1/71032
永續發展概論,胡家紋,71039,TB11320008,TBATG0023,選修,,"四 8,9",TR-211,3 類,,2,,https://course.ntu.edu.tw/courses/114-1/71039
動畫賞析與腳本設計,杜亞倫,71108,TB11320025,TBDTG0083,選修,,"二 8,9",TR-613,3 類,,2,,https://course.ntu.edu.tw/courses/114-1/71108
3D玩創意,曹陶甬,71109,TB11320027,TBDTG0103,選修,,"二 6,7",RB-510,3 類,,2,,https://course.ntu.edu.tw/courses/114-1/71109
UE5 虛擬場景設計與應用,曹陶甬,71110,TB11320028,TBDTG0113,選修,,"二 8,9",RB-510,3 類,,2,,https://course.ntu.edu.tw/courses/114-1/71110
品質管制方法,王福琨,71233,TB11320036,TBIM90037,選修,,"二 2,3,4",MA-207,3 類,,3,,https://course.ntu.edu.tw/courses/114-1/71233
客家戲曲妝扮美感探索,石美芳,71351,TB11320046,TBTCG1653,,,"四 6,7",TR-610,3 類,,2,,https://course.ntu.edu.tw/courses/114-1/71351
年代美甲社會價值暨文化探討,高瑞雲,71352,TB11320049,TBTCG1693,,,"五 1,2",TR-611,3 類,,2,,https://course.ntu.edu.tw/courses/114-1/71352
年代美甲社會價值暨文化探討,高瑞雲,71353,TB11320049,TBTCG1693,,,"五 3,4",TR-611,3 類,,2,,https://course.ntu.edu.tw/courses/114-1/71353
半導體元件失效分析,王逸平,71033,TB11320054,TBAS50017,選修,,"五 6,7,8",華夏恆毅樓D401,3 類,,3,,https://course.ntu.edu.tw/courses/114-1/71033
光電半導體光交換技術與應用,楊淳良,71034,TB11320061,TBAS50087,選修,,"五 6,7,8",華夏恆毅樓D402,3 類,,3,,https://course.ntu.edu.tw/courses/114-1/71034
矽光子設計,楊淳良,71035,TB11320062,TBAS50097,選修,,"三 6,7,8",華夏恆毅樓D403,3 類,,3,,https://course.ntu.edu.tw/courses/114-1/71035
功率積體電路與切換式轉換器,黃顗融,71560,TB11320064,TBEE52367,選修,,"五 6,7,8",IB-602-2,3 類,,3,,https://course.ntu.edu.tw/courses/114-1/71560
造形設計,曹陶甬,71095,TB11320084,TBDT26087,選修,,"三 6,7,8",E2-318,3 類,,3,,https://course.ntu.edu.tw/courses/114-1/71095
綠色設計策略,林權萱,71020,TB11410001,TBAD51287,選修,,"二 2,3,4",T3-302,3 類,,3,,https://course.ntu.edu.tw/courses/114-1/71020
都市更新實務與案例研究,徐志成,71021,TB11410002,TBAD51487,選修,,"五 A,B,C",TR-311,3 類,,3,,https://course.ntu.edu.tw/courses/114-1/71021
都市音景,蔡欣君,71025,TB11410003,TBAD52457,選修,,"四 6,7,8",TR-613,3 類,,3,,https://course.ntu.edu.tw/courses/114-1/71025
建築行動研究,廖硃岑,71026,TB11410004,TBAD53117,選修,,"三 2,3,4",IB-601-2,3 類,,3,,https://course.ntu.edu.tw/courses/114-1/71026
先進半導體元件技術與趨勢,王逸平,71036,TB11410005,TBAS50107,選修,,"四 6,7,8",華夏恆毅樓D405,3 類,,3,,https://course.ntu.edu.tw/courses/114-1/71036
光量子科技偵測器技術導論,巫朝陽,71037,TB11410006,TBAS50117,選修,,"三 2,3,4",華夏恆毅樓D405,3 類,,3,,https://course.ntu.edu.tw/courses/114-1/71037
半導體高速光偵測器元件模擬導論,巫朝陽,71038,TB11410007,TBAS50127,選修,,"四 2,3,4",華夏恆毅樓D402,3 類,,3,,https://course.ntu.edu.tw/courses/114-1/71038
人力資源管理實務,黃美慈,71060,TB11410008,TBBA66257,選修,,"四 10,8,9",MA-405,3 類,,3,,https://course.ntu.edu.tw/courses/114-1/71060
皮膚生理學,陳哲鑫,71073,TB11410011,TBBE50737,選修,,"三 6,7,8",華夏恆毅樓D303,3 類,,3,,https://course.ntu.edu.tw/courses/114-1/71073
細胞生物學概論,陳哲鑫,71074,TB11410012,TBBE50747,選修,,"二 10,8,9",TR-610,3 類,,3,,https://course.ntu.edu.tw/courses/114-1/71074
電動車車身色彩及噴塗概論,郭大賓,71075,TB11410013,TBCE19047,選修,,"一 10,8,9",TR-412-2,3 類,,3,,https://course.ntu.edu.tw/courses/114-1/71075
高等彩色視覺學,溫照華,71080,TB11410014,TBCI53207,選修,,"二 10,8,9",TR-612,3 類,,3,,https://course.ntu.edu.tw/courses/114-1/71080
電腦遊戲設計,賴祐吉,71085,TB11410015,TBCS51077,選修,,"一 2,3,4",T4-306,3 類,,3,,https://course.ntu.edu.tw/courses/114-1/71085
風工程概論,陳瑞華,71087,TB11410016,TBCT44037,選修,,"三 7,8 / 四 2",,3 類,,3,,https://course.ntu.edu.tw/courses/114-1/71087
生成式AI的色彩自然語言,溫照華,71090,TB11410017,TBCX40227,選修,,"四 6,7,8",TR-609,3 類,,3,,https://course.ntu.edu.tw/courses/114-1/71090
妝品應用材料與毒理科學,江意利,71123,TB11410020,TBEN68537,選修,,"四 2,3,4",TR-509,3 類,,3,,https://course.ntu.edu.tw/courses/114-1/71123
語言習得研究,曾文鐽,71166,TB11410021,TBFL52027,選修,,"二 6,7,8",T4-407,3 類,,3,,https://course.ntu.edu.tw/courses/114-1/71166
兒少文學與教學,林家欣,71168,TB11410022,TBFL52417,選修,,"二 2,3,4",T4-407,3 類,,3,,https://course.ntu.edu.tw/courses/114-1/71168
企業分析、診斷與評價,陳俊男,71170,TB11410023,TBFN52047,選修,,"四 2,3,4",IB-1006,3 類,,3,,https://course.ntu.edu.tw/courses/114-1/71170
聲動溝通：用新媒體敘事,蔡宜穎,71198,TB11410024,TBGE37323,選修,,"一 6,7",TR-513,3 類,,2,,https://course.ntu.edu.tw/courses/114-1/71198
聲動溝通：用新媒體敘事,蔡宜穎,71199,TB11410024,TBGE37323,選修,,"一 8,9",TR-513,3 類,,2,,https://course.ntu.edu.tw/courses/114-1/71199
時間旅行與哲學,林景銘,71206,TB11410025,TBGE39193,選修,,"二 6,7",TR-413-2,3 類,,2,,https://course.ntu.edu.tw/courses/114-1/71206
創新與創業管理,葉峻賓,71236,TB11410026,TBMB20003,選修,,"五 2,3,4",TR-812,3 類,,3,,https://course.ntu.edu.tw/courses/114-1/71236
科技管理概論,項維欣,71237,TB11410027,TBMB21023,選修,,"三 2,3,4",TR-516,3 類,,3,,https://course.ntu.edu.tw/courses/114-1/71237
人工智慧應用,林昌碩,71239,TB11410028,TBMB26097,選修,,"三 2,3,4",RB-508,3 類,,3,,https://course.ntu.edu.tw/courses/114-1/71239
永續經營與管理,陳思妤,71243,TB11410029,TBMBG2173,選修,,"四 A,B",TR-311,3 類,,2,,https://course.ntu.edu.tw/courses/114-1/71243
車身塗膜檢測與應用實務,郭大賓,71245,TB11410030,TBME29077,選修,,"二 6,7",華夏教學大樓C109,3 類,,1,,https://course.ntu.edu.tw/courses/114-1/71245
汽車修補漆產業實務,郭大賓,71246,TB11410031,TBME29087,選修,,"二 8,9",華夏教學大樓C109,3 類,,1,,https://course.ntu.edu.tw/courses/114-1/71246
汽車表面塗裝與塗層鍍膜實務技術,郭大賓,71247,TB11410032,TBME29097,選修,,"四 2,3,4",華夏教學大樓C109,3 類,,1,,https://course.ntu.edu.tw/courses/114-1/71247
精密量測學,修芳仲,71249,TB11410033,TBME40067,選修,,"一 6,7,8",TR-511,3 類,,3,,https://course.ntu.edu.tw/courses/114-1/71249
智慧製造原理與實務,李維楨,71252,TB11410034,TBME53607,選修,,五 1,E1-223,3 類,,1,,https://course.ntu.edu.tw/courses/114-1/71252
電機工程原理與應用,李維楨,71253,TB11410035,TBME55167,選修,,"一 2,3,4 / 五 6,7",,3 類,,5,,https://course.ntu.edu.tw/courses/114-1/71253
深度學習與電腦視覺,徐繼聖,71254,TB11410036,TBME56267,選修,,"三 3,4,5",E1-223,3 類,,3,,https://course.ntu.edu.tw/courses/114-1/71254
智慧精微及半導體製造(一),林柏廷,71258,TB11410037,TBME59427,選修,,"一 2,3,4",E1-470,3 類,,3,,https://course.ntu.edu.tw/courses/114-1/71258
人工智慧素養與倫理,查士朝,71266,TB11410038,TBMIG0073,選修,,"三 6,7,8",TR-310-1,3 類,,3,,https://course.ntu.edu.tw/courses/114-1/71266
工作平權及就業歧視,林麗燕,71354,TB11410039,TBTCG1713,,,"四 10,9",T4-402,3 類,,2,,https://course.ntu.edu.tw/courses/114-1/71354
校園性別事件防治實務,林麗燕,71355,TB11410040,TBTCG1723,,,"一 10,9",TR-210,3 類,,2,,https://course.ntu.edu.tw/courses/114-1/71355
校園性別事件防治實務,林麗燕,71356,TB11410040,TBTCG1723,,,"五 6,7",T4-303,3 類,,2,,https://course.ntu.edu.tw/courses/114-1/71356
親密關係暴力事件案例探討,林麗燕,71357,TB11410041,TBTCG1733,,,"四 1,2",TR-513,3 類,,2,,https://course.ntu.edu.tw/courses/114-1/71357
親密關係暴力事件案例探討,林麗燕,71358,TB11410041,TBTCG1733,,,"二 10,9",華夏恆毅樓D406,3 類,,2,,https://course.ntu.edu.tw/courses/114-1/71358
職場性騷擾事件之處理機制,林麗燕,71359,TB11410042,TBTCG1743,,,"二 1,2",TR-617,3 類,,2,,https://course.ntu.edu.tw/courses/114-1/71359
職場性騷擾事件之處理機制,林麗燕,71360,TB11410042,TBTCG1743,,,"五 8,9",T4-303,3 類,,2,,https://course.ntu.edu.tw/courses/114-1/71360
自然療法與食療,陳美均,71365,TB11410045,TBTCG1783,選修,,"五 6,7",TR-617,3 類,,2,,https://course.ntu.edu.tw/courses/114-1/71365
彩繪圖案設計與生活應用,陳美均,71366,TB11410046,TBTCG1803,選修,,"三 10,9",華夏營管大樓K506,3 類,,2,,https://course.ntu.edu.tw/courses/114-1/71366
彩繪圖案設計與生活應用,陳美均,71367,TB11410046,TBTCG1803,選修,,"五 8,9",TR-617,3 類,,2,,https://course.ntu.edu.tw/courses/114-1/71367
台灣古蹟建築入門,陳薏如,71368,TB11410047,TBTCG1813,,,"五 6,7",E1-306,3 類,,2,,https://course.ntu.edu.tw/courses/114-1/71368
台灣古蹟建築入門,陳薏如,71369,TB11410047,TBTCG1813,,,"五 8,9",E1-306,3 類,,2,,https://course.ntu.edu.tw/courses/114-1/71369
台灣傳統建築形式與作法,陳薏如,71370,TB11410048,TBTCG1823,選修,,"一 6,7",TR-211,3 類,,2,,https://course.ntu.edu.tw/courses/114-1/71370
台灣傳統建築形式與作法,陳薏如,71371,TB11410048,TBTCG1823,選修,,"一 8,9",TR-211,3 類,,2,,https://course.ntu.edu.tw/courses/114-1/71371
原住民美學及藝術策展實踐,曾瓊慧,71372,TB11410049,TBTCG1833,,,"一 10,9",TR-511,3 類,,2,,https://course.ntu.edu.tw/courses/114-1/71372
職場倫理,隋風銘,71373,TB11410050,TBTCG1843,選修,,"五 6,7",E2-102,3 類,,2,,https://course.ntu.edu.tw/courses/114-1/71373
職場倫理,隋風銘,71374,TB11410050,TBTCG1843,選修,,"五 8,9",E2-102,3 類,,2,,https://course.ntu.edu.tw/courses/114-1/71374
元宇宙中的訪談與助人實作,葉北辰,71375,TB11410051,TBTCG1863,,,"一 3,4",TR-211,3 類,,2,,https://course.ntu.edu.tw/courses/114-1/71375
光影素描與彩繪速寫文化,鄒家鈺,71376,TB11410052,TBTCG1873,選修,,"二 1,2",TR-616,3 類,,2,,https://course.ntu.edu.tw/courses/114-1/71376
光影素描與彩繪速寫文化,鄒家鈺,71377,TB11410052,TBTCG1873,選修,,"二 3,4",TR-616,3 類,,2,,https://course.ntu.edu.tw/courses/114-1/71377
原住民族文化資產與藝術實踐,簡志霖,71378,TB11410053,TBTCG1883,,,"二 10,9",TR-210,3 類,,2,,https://course.ntu.edu.tw/courses/114-1/71378
USR永續發展導論,王瑩,71379,TB11410054,TBTCG1893,,,"二 10,8,9",IB-607,3 類,,3,,https://course.ntu.edu.tw/courses/114-1/71379
